
Using device: cuda
GPU: NVIDIA GeForce RTX 5090
CUDA version: 12.8

Loading data with lazy dataloader...
[LAZY DATALOADER] Building file path index...
[LAZY DATALOADER] Found 580 trajectory folders
[LAZY DATALOADER] Indexing folder 170743205912, folder # 1/580, time elapsed 0.00s
[LAZY DATALOADER] Row count mismatch in 170743205912: 372 images vs 414 CSV rows, skipping
Epoch  59/100 | Train Loss: 0.1541 | Val Loss: 0.2644 | LR: 0.000039 | Time: 39.0s
  GPU 0: 1592/32607 MB (4.9%) Epoch 60, Batch 0/527
    Batch 0/527, Loss: 0.2323
  GPU 0: 1592/32607 MB (4.9%) Epoch 60, Batch 50/527
    Batch 50/527, Loss: 0.2033
  GPU 0: 1592/32607 MB (4.9%) Epoch 60, Batch 100/527
    Batch 100/527, Loss: 0.0977
  GPU 0: 1592/32607 MB (4.9%) Epoch 60, Batch 150/527
    Batch 150/527, Loss: 0.2343
  GPU 0: 1592/32607 MB (4.9%) Epoch 60, Batch 200/527
    Batch 200/527, Loss: 0.1749
  GPU 0: 1592/32607 MB (4.9%) Epoch 60, Batch 250/527
    Batch 250/527, Loss: 0.1097
  GPU 0: 1592/32607 MB (4.9%) Epoch 60, Batch 300/527
    Batch 300/527, Loss: 0.1896
  GPU 0: 1592/32607 MB (4.9%) Epoch 60, Batch 350/527
    Batch 350/527, Loss: 0.1284
  GPU 0: 1590/32607 MB (4.9%) Epoch 60, Batch 400/527
    Batch 400/527, Loss: 0.2358
  GPU 0: 1592/32607 MB (4.9%) Epoch 60, Batch 450/527
    Batch 450/527, Loss: 0.0997
  GPU 0: 1592/32607 MB (4.9%) Epoch 60, Batch 500/527
    Batch 500/527, Loss: 0.1197
Epoch  60/100 | Train Loss: 0.1510 | Val Loss: 0.2650 | LR: 0.000038 | Time: 38.6s
  GPU 0: 1590/32607 MB (4.9%) Epoch 61, Batch 0/527
    Batch 0/527, Loss: 0.2071
  GPU 0: 1592/32607 MB (4.9%) Epoch 61, Batch 50/527
    Batch 50/527, Loss: 0.1626
  GPU 0: 1592/32607 MB (4.9%) Epoch 61, Batch 100/527
    Batch 100/527, Loss: 0.0741
  GPU 0: 1592/32607 MB (4.9%) Epoch 61, Batch 150/527
    Batch 150/527, Loss: 0.1421
  GPU 0: 1592/32607 MB (4.9%) Epoch 61, Batch 200/527
    Batch 200/527, Loss: 0.1710
  GPU 0: 1592/32607 MB (4.9%) Epoch 61, Batch 250/527
    Batch 250/527, Loss: 0.1332
  GPU 0: 1592/32607 MB (4.9%) Epoch 61, Batch 300/527
    Batch 300/527, Loss: 0.1446
  GPU 0: 1592/32607 MB (4.9%) Epoch 61, Batch 350/527
    Batch 350/527, Loss: 0.1042
  GPU 0: 1592/32607 MB (4.9%) Epoch 61, Batch 400/527
    Batch 400/527, Loss: 0.0782
  GPU 0: 1592/32607 MB (4.9%) Epoch 61, Batch 450/527
    Batch 450/527, Loss: 0.2071
  GPU 0: 1592/32607 MB (4.9%) Epoch 61, Batch 500/527
    Batch 500/527, Loss: 0.0999
Epoch  61/100 | Train Loss: 0.1508 | Val Loss: 0.2600 | LR: 0.000036 | Time: 38.8s
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 0/527
    Batch 0/527, Loss: 0.1715
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 50/527
    Batch 50/527, Loss: 0.1649
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 100/527
    Batch 100/527, Loss: 0.1512
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 150/527
    Batch 150/527, Loss: 0.1840
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 200/527
    Batch 200/527, Loss: 0.2139
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 250/527
    Batch 250/527, Loss: 0.2227
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 300/527
    Batch 300/527, Loss: 0.1626
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 350/527
    Batch 350/527, Loss: 0.1055
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 400/527
    Batch 400/527, Loss: 0.0838
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 450/527
    Batch 450/527, Loss: 0.2034
  GPU 0: 1592/32607 MB (4.9%) Epoch 62, Batch 500/527
    Batch 500/527, Loss: 0.1331
Epoch  62/100 | Train Loss: 0.1480 | Val Loss: 0.2695 | LR: 0.000035 | Time: 39.0s
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 0/527
    Batch 0/527, Loss: 0.1167
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 50/527
    Batch 50/527, Loss: 0.1629
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 100/527
    Batch 100/527, Loss: 0.1202
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 150/527
    Batch 150/527, Loss: 0.1186
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 200/527
    Batch 200/527, Loss: 0.0854
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 250/527
    Batch 250/527, Loss: 0.1078
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 300/527
    Batch 300/527, Loss: 0.1990
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 350/527
    Batch 350/527, Loss: 0.2093
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 400/527
    Batch 400/527, Loss: 0.1943
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 450/527
    Batch 450/527, Loss: 0.0992
  GPU 0: 1592/32607 MB (4.9%) Epoch 63, Batch 500/527
    Batch 500/527, Loss: 0.1580
Epoch  63/100 | Train Loss: 0.1454 | Val Loss: 0.2646 | LR: 0.000033 | Time: 38.7s
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 0/527
    Batch 0/527, Loss: 0.0847
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 50/527
    Batch 50/527, Loss: 0.1737
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 100/527
    Batch 100/527, Loss: 0.2468
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 150/527
    Batch 150/527, Loss: 0.1239
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 200/527
    Batch 200/527, Loss: 0.1679
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 250/527
    Batch 250/527, Loss: 0.1217
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 300/527
    Batch 300/527, Loss: 0.1340
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 350/527
    Batch 350/527, Loss: 0.1357
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 400/527
    Batch 400/527, Loss: 0.1503
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 450/527
    Batch 450/527, Loss: 0.0994
  GPU 0: 1592/32607 MB (4.9%) Epoch 64, Batch 500/527
    Batch 500/527, Loss: 0.1996
Epoch  64/100 | Train Loss: 0.1432 | Val Loss: 0.2624 | LR: 0.000031 | Time: 38.8s
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 0/527
    Batch 0/527, Loss: 0.1698
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 50/527
    Batch 50/527, Loss: 0.1163
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 100/527
    Batch 100/527, Loss: 0.0877
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 150/527
    Batch 150/527, Loss: 0.2472
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 200/527
    Batch 200/527, Loss: 0.1414
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 250/527
    Batch 250/527, Loss: 0.0984
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 300/527
    Batch 300/527, Loss: 0.0982
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 350/527
    Batch 350/527, Loss: 0.1392
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 400/527
    Batch 400/527, Loss: 0.1140
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 450/527
    Batch 450/527, Loss: 0.1510
  GPU 0: 1592/32607 MB (4.9%) Epoch 65, Batch 500/527
    Batch 500/527, Loss: 0.1398
Epoch  65/100 | Train Loss: 0.1411 | Val Loss: 0.2643 | LR: 0.000030 | Time: 39.2s
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 0/527
    Batch 0/527, Loss: 0.1261
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 50/527
    Batch 50/527, Loss: 0.1100
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 100/527
    Batch 100/527, Loss: 0.1188
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 150/527
    Batch 150/527, Loss: 0.1567
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 200/527
    Batch 200/527, Loss: 0.1689
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 250/527
    Batch 250/527, Loss: 0.1799
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 300/527
    Batch 300/527, Loss: 0.1554
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 350/527
    Batch 350/527, Loss: 0.0913
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 400/527
    Batch 400/527, Loss: 0.2267
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 450/527
    Batch 450/527, Loss: 0.1334
  GPU 0: 1592/32607 MB (4.9%) Epoch 66, Batch 500/527
    Batch 500/527, Loss: 0.1182
Epoch  66/100 | Train Loss: 0.1402 | Val Loss: 0.2744 | LR: 0.000028 | Time: 38.8s
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 0/527
    Batch 0/527, Loss: 0.1505
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 50/527
    Batch 50/527, Loss: 0.1249
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 100/527
    Batch 100/527, Loss: 0.0997
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 150/527
    Batch 150/527, Loss: 0.1364
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 200/527
    Batch 200/527, Loss: 0.1549
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 250/527
    Batch 250/527, Loss: 0.1580
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 300/527
    Batch 300/527, Loss: 0.1774
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 350/527
    Batch 350/527, Loss: 0.1677
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 400/527
    Batch 400/527, Loss: 0.1906
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 450/527
    Batch 450/527, Loss: 0.1124
  GPU 0: 1592/32607 MB (4.9%) Epoch 67, Batch 500/527
    Batch 500/527, Loss: 0.1054
Epoch  67/100 | Train Loss: 0.1381 | Val Loss: 0.2611 | LR: 0.000027 | Time: 38.8s
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 0/527
    Batch 0/527, Loss: 0.0753
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 50/527
    Batch 50/527, Loss: 0.1053
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 100/527
    Batch 100/527, Loss: 0.1404
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 150/527
    Batch 150/527, Loss: 0.1061
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 200/527
    Batch 200/527, Loss: 0.1092
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 250/527
    Batch 250/527, Loss: 0.1227
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 300/527
    Batch 300/527, Loss: 0.0670
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 350/527
    Batch 350/527, Loss: 0.1365
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 400/527
    Batch 400/527, Loss: 0.2221
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 450/527
    Batch 450/527, Loss: 0.1315
  GPU 0: 1592/32607 MB (4.9%) Epoch 68, Batch 500/527
    Batch 500/527, Loss: 0.0638
Epoch  68/100 | Train Loss: 0.1360 | Val Loss: 0.2613 | LR: 0.000025 | Time: 39.0s
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 0/527
    Batch 0/527, Loss: 0.2172
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 50/527
    Batch 50/527, Loss: 0.1096
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 100/527
    Batch 100/527, Loss: 0.1432
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 150/527
    Batch 150/527, Loss: 0.0732
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 200/527
    Batch 200/527, Loss: 0.1102
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 250/527
    Batch 250/527, Loss: 0.1195
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 300/527
    Batch 300/527, Loss: 0.1195
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 350/527
    Batch 350/527, Loss: 0.0989
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 400/527
    Batch 400/527, Loss: 0.1592
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 450/527
    Batch 450/527, Loss: 0.1667
  GPU 0: 1592/32607 MB (4.9%) Epoch 69, Batch 500/527
    Batch 500/527, Loss: 0.0794
Epoch  69/100 | Train Loss: 0.1343 | Val Loss: 0.2685 | LR: 0.000024 | Time: 38.9s
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 0/527
    Batch 0/527, Loss: 0.2305
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 50/527
    Batch 50/527, Loss: 0.0694
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 100/527
    Batch 100/527, Loss: 0.0755
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 150/527
    Batch 150/527, Loss: 0.1194
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 200/527
    Batch 200/527, Loss: 0.0850
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 250/527
    Batch 250/527, Loss: 0.0792
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 300/527
    Batch 300/527, Loss: 0.0822
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 350/527
    Batch 350/527, Loss: 0.1360
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 400/527
    Batch 400/527, Loss: 0.1528
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 450/527
    Batch 450/527, Loss: 0.0881
  GPU 0: 1592/32607 MB (4.9%) Epoch 70, Batch 500/527
    Batch 500/527, Loss: 0.0579
Epoch  70/100 | Train Loss: 0.1322 | Val Loss: 0.2669 | LR: 0.000023 | Time: 38.7s
  GPU 0: 1590/32607 MB (4.9%) Epoch 71, Batch 0/527
    Batch 0/527, Loss: 0.1631
  GPU 0: 1592/32607 MB (4.9%) Epoch 71, Batch 50/527
    Batch 50/527, Loss: 0.0771
  GPU 0: 1592/32607 MB (4.9%) Epoch 71, Batch 100/527
    Batch 100/527, Loss: 0.1185
  GPU 0: 1592/32607 MB (4.9%) Epoch 71, Batch 150/527
    Batch 150/527, Loss: 0.1755
  GPU 0: 1592/32607 MB (4.9%) Epoch 71, Batch 200/527
    Batch 200/527, Loss: 0.0988
  GPU 0: 1592/32607 MB (4.9%) Epoch 71, Batch 250/527
    Batch 250/527, Loss: 0.1236
  GPU 0: 1590/32607 MB (4.9%) Epoch 71, Batch 300/527
    Batch 300/527, Loss: 0.1577
  GPU 0: 1590/32607 MB (4.9%) Epoch 71, Batch 350/527
    Batch 350/527, Loss: 0.1372
  GPU 0: 1592/32607 MB (4.9%) Epoch 71, Batch 400/527
    Batch 400/527, Loss: 0.1076
  GPU 0: 1592/32607 MB (4.9%) Epoch 71, Batch 450/527
    Batch 450/527, Loss: 0.2546
  GPU 0: 1592/32607 MB (4.9%) Epoch 71, Batch 500/527
    Batch 500/527, Loss: 0.1031
Epoch  71/100 | Train Loss: 0.1297 | Val Loss: 0.2697 | LR: 0.000021 | Time: 39.0s
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 0/527
    Batch 0/527, Loss: 0.0862
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 50/527
    Batch 50/527, Loss: 0.1093
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 100/527
    Batch 100/527, Loss: 0.1101
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 150/527
    Batch 150/527, Loss: 0.2012
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 200/527
    Batch 200/527, Loss: 0.1404
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 250/527
    Batch 250/527, Loss: 0.1329
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 300/527
    Batch 300/527, Loss: 0.1374
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 350/527
    Batch 350/527, Loss: 0.1162
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 400/527
    Batch 400/527, Loss: 0.1441
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 450/527
    Batch 450/527, Loss: 0.0951
  GPU 0: 1592/32607 MB (4.9%) Epoch 72, Batch 500/527
    Batch 500/527, Loss: 0.1691
Epoch  72/100 | Train Loss: 0.1291 | Val Loss: 0.2658 | LR: 0.000020 | Time: 39.1s
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 0/527
    Batch 0/527, Loss: 0.1281
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 50/527
    Batch 50/527, Loss: 0.0930
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 100/527
    Batch 100/527, Loss: 0.1592
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 150/527
    Batch 150/527, Loss: 0.1081
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 200/527
    Batch 200/527, Loss: 0.1529
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 250/527
    Batch 250/527, Loss: 0.0802
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 300/527
    Batch 300/527, Loss: 0.1255
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 350/527
    Batch 350/527, Loss: 0.0899
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 400/527
    Batch 400/527, Loss: 0.1539
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 450/527
    Batch 450/527, Loss: 0.1761
  GPU 0: 1592/32607 MB (4.9%) Epoch 73, Batch 500/527
    Batch 500/527, Loss: 0.0958
Epoch  73/100 | Train Loss: 0.1278 | Val Loss: 0.2680 | LR: 0.000019 | Time: 38.8s
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 0/527
    Batch 0/527, Loss: 0.1320
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 50/527
    Batch 50/527, Loss: 0.1031
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 100/527
    Batch 100/527, Loss: 0.1260
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 150/527
    Batch 150/527, Loss: 0.1558
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 200/527
    Batch 200/527, Loss: 0.0761
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 250/527
    Batch 250/527, Loss: 0.1215
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 300/527
    Batch 300/527, Loss: 0.1256
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 350/527
    Batch 350/527, Loss: 0.0771
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 400/527
    Batch 400/527, Loss: 0.1116
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 450/527
    Batch 450/527, Loss: 0.1117
  GPU 0: 1592/32607 MB (4.9%) Epoch 74, Batch 500/527
    Batch 500/527, Loss: 0.0858
Epoch  74/100 | Train Loss: 0.1260 | Val Loss: 0.2661 | LR: 0.000017 | Time: 39.3s
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 0/527
    Batch 0/527, Loss: 0.1040
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 50/527
    Batch 50/527, Loss: 0.0707
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 100/527
    Batch 100/527, Loss: 0.0554
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 150/527
    Batch 150/527, Loss: 0.1670
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 200/527
    Batch 200/527, Loss: 0.1200
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 250/527
    Batch 250/527, Loss: 0.0920
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 300/527
    Batch 300/527, Loss: 0.0942
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 350/527
    Batch 350/527, Loss: 0.1431
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 400/527
    Batch 400/527, Loss: 0.1093
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 450/527
    Batch 450/527, Loss: 0.1288
  GPU 0: 1592/32607 MB (4.9%) Epoch 75, Batch 500/527
    Batch 500/527, Loss: 0.2014
Epoch  75/100 | Train Loss: 0.1248 | Val Loss: 0.2729 | LR: 0.000016 | Time: 39.2s
  Saved checkpoint: /root/vitfly/experiments/mamba_branches/optimized_training/essm_bc_s42/branch_Essm/checkpoint_epoch_75.pth
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 0/527
    Batch 0/527, Loss: 0.1364
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 50/527
    Batch 50/527, Loss: 0.1538
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 100/527
    Batch 100/527, Loss: 0.1367
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 150/527
    Batch 150/527, Loss: 0.1587
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 200/527
    Batch 200/527, Loss: 0.1065
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 250/527
    Batch 250/527, Loss: 0.0879
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 300/527
    Batch 300/527, Loss: 0.0682
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 350/527
    Batch 350/527, Loss: 0.1105
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 400/527
    Batch 400/527, Loss: 0.1340
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 450/527
    Batch 450/527, Loss: 0.0630
  GPU 0: 1592/32607 MB (4.9%) Epoch 76, Batch 500/527
    Batch 500/527, Loss: 0.1263
Epoch  76/100 | Train Loss: 0.1241 | Val Loss: 0.2704 | LR: 0.000015 | Time: 39.0s
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 0/527
    Batch 0/527, Loss: 0.0916
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 50/527
    Batch 50/527, Loss: 0.1535
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 100/527
    Batch 100/527, Loss: 0.1715
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 150/527
    Batch 150/527, Loss: 0.1623
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 200/527
    Batch 200/527, Loss: 0.1129
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 250/527
    Batch 250/527, Loss: 0.1385
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 300/527
    Batch 300/527, Loss: 0.2592
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 350/527
    Batch 350/527, Loss: 0.0959
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 400/527
    Batch 400/527, Loss: 0.0903
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 450/527
    Batch 450/527, Loss: 0.1234
  GPU 0: 1592/32607 MB (4.9%) Epoch 77, Batch 500/527
    Batch 500/527, Loss: 0.1228
Epoch  77/100 | Train Loss: 0.1228 | Val Loss: 0.2689 | LR: 0.000014 | Time: 39.1s
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 0/527
    Batch 0/527, Loss: 0.0742
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 50/527
    Batch 50/527, Loss: 0.1133
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 100/527
    Batch 100/527, Loss: 0.1603
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 150/527
    Batch 150/527, Loss: 0.1178
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 200/527
    Batch 200/527, Loss: 0.1614
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 250/527
    Batch 250/527, Loss: 0.1332
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 300/527
    Batch 300/527, Loss: 0.1191
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 350/527
    Batch 350/527, Loss: 0.1301
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 400/527
    Batch 400/527, Loss: 0.0843
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 450/527
    Batch 450/527, Loss: 0.1630
  GPU 0: 1592/32607 MB (4.9%) Epoch 78, Batch 500/527
    Batch 500/527, Loss: 0.1347
Epoch  78/100 | Train Loss: 0.1211 | Val Loss: 0.2659 | LR: 0.000013 | Time: 39.2s
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 0/527
    Batch 0/527, Loss: 0.1225
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 50/527
    Batch 50/527, Loss: 0.1242
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 100/527
    Batch 100/527, Loss: 0.1182
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 150/527
    Batch 150/527, Loss: 0.0679
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 200/527
    Batch 200/527, Loss: 0.0714
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 250/527
    Batch 250/527, Loss: 0.1431
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 300/527
    Batch 300/527, Loss: 0.0527
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 350/527
    Batch 350/527, Loss: 0.0831
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 400/527
    Batch 400/527, Loss: 0.0563
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 450/527
    Batch 450/527, Loss: 0.1252
  GPU 0: 1592/32607 MB (4.9%) Epoch 79, Batch 500/527
    Batch 500/527, Loss: 0.1035
Epoch  79/100 | Train Loss: 0.1199 | Val Loss: 0.2667 | LR: 0.000012 | Time: 38.8s
  GPU 0: 1592/32607 MB (4.9%) Epoch 80, Batch 0/527
    Batch 0/527, Loss: 0.0704
  GPU 0: 1592/32607 MB (4.9%) Epoch 80, Batch 50/527
    Batch 50/527, Loss: 0.1762
  GPU 0: 1592/32607 MB (4.9%) Epoch 80, Batch 100/527
    Batch 100/527, Loss: 0.1264
  GPU 0: 1592/32607 MB (4.9%) Epoch 80, Batch 150/527
    Batch 150/527, Loss: 0.0971
  GPU 0: 1592/32607 MB (4.9%) Epoch 80, Batch 200/527
